"longitude","latitude","species","country","state_province","county","locality","date_collected","datasource","dataset","dataowner","custodial_institution_codes","collection_code","datasource_id","catalog_number","recorded_by","record_number","identified_by","date_identified","identification_remarks","observation_type","Year","pmaxPrecision","folds","within_range","within_buffer"
-80.997502,43.128633,"Fraxinus pennsylvanica","Canada","Ontario","Oxford","East Nissouri Tp., Conc. XII, Lot 12, ca. 5 mi N of Thamesford, Location Number: 64 Nissouri East Tp., Conc. XII, Lot 12, Ca. 5 miles N of Thamesofrd., Location Number: 64","1950/05/30","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899361358","Soper, J.H., Shields, J.K.","4513","Draper, W.","2015/01/06","i) leaflets not papillose beneath (30 x)  ii) petiolules short & winged  iii) pubescence along mid-veins per W. Draper.","specimen",1950,0.191260113319849,79,1,2
-80.977396539,35.380882049,"Fraxinus pennsylvanica","United States","North Carolina","Mecklenburg","Mountain Island Lake; East bank of Catawba","2008/07/08","CVS","Carolina Vegetation Survey","Robert Peet","","",72,"","","","Liz Matthews","2008/07/08","","plot",2008,0.199175531333407,79,1,1
-80.87373134,36.53455064,"Fraxinus pennsylvanica","United States","North Carolina","Surry","Schulyer Meadow Bog; In small forested island in pasture lowland.","2009/07/10","CVS","Carolina Vegetation Survey","Robert Peet","","",72,"","","","Stephanie Seymour","2009/07/10","","plot",2009,0.198049235628671,79,1,1
-80.945728,28.985147,"Fraxinus pennsylvanica","United States","Florida","Volusia","","2010/08/18","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2010,0.204979683921004,79,0,1
-80.964415,32.667553,"Fraxinus pennsylvanica","United States","South Carolina","Jasper","","2000/03/15","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","52","","","","plot",2000,0.201734506576202,79,1,4
-80.906692,37.181957,"Fraxinus pennsylvanica","United States","Virginia","Bland","","2002/04/29","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2002,0.1974080036914,79,1,1
-80.856339,38.556252,"Fraxinus pennsylvanica","United States","West Virginia","Braxton","","2005/03/22","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2005,0.196026364380387,79,1,1
-80.841986,39.957651,"Fraxinus pennsylvanica","United States","Ohio","Belmont","","2005/09/07","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",2005,0.194591072429994,79,1,3
-80.330828,42.68516,"Fraxinus pennsylvanica","Canada","Ontario","","Turkey Point","1934/05/24","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899284746","Brown, H.H.","4025","Draper, W.","2015/01/06","i) pubescence on veins and petioles  ii) short winged petiolules  iii) flat leaf scar  iv) leaflets not papillose beneath (30 x) per W. Draper.","specimen",1934,0.191731996060269,81,1,3
-79.94138,40.4337099990685,"Fraxinus pennsylvanica","United States","Pennsylvania","Allegheny","Pittsburgh, Schenley Park","2001/06/15","GBIF","CM","CM","CM","Botany",4306,"2859501058","Isaac, B.L.; Isaac, J.; Chuey, C.; Grund, S.; Thompson, S.","13611","B.L. Isaac 2001","","CM filed-as name","specimen",2001,0.194097931077801,82,1,5
-79.798068,36.232722,"Fraxinus pennsylvanica","United States","North Carolina","Guilford","","2011/06/14","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","9","","","","plot",2011,0.198345966280554,82,1,1
-79.764779,33.577781,"Fraxinus pennsylvanica","United States","South Carolina","Williamsburg","","1999/11/15","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",1999,0.200890863901141,82,1,9
-79.917999,35.151001,"Fraxinus pennsylvanica","United States","North Carolina","Richmond","West of Little River. North side of NC 73, at turn off, 11 miles NW of Ellerbe. Gilead East Quadrangle.; Ellerbe","1987/08/17","GBIF","LSU","LSU","LSU","Vascular Plants",4573,"1269709235","Robert Burckhalter","1200","","","","specimen",1987,1.99397756975503,82,1,7
-79.757625,34.860176,"Fraxinus pennsylvanica","United States","North Carolina","Richmond","","1998/11/16","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",1998,0.199676698589968,82,1,9
-79.916667,46.333333,"Fraxinus pennsylvanica","Canada","Ontario","Nipissing","Lake Nipissing S. of Sturgeon Falls. N. shore of Lake Nipissing. 2 mi. S. of Sturgeon Falls Loc. # 472 Along grassy lakeshore.","1956/07/25","GBIF","CMN","CMN","CMN","CAN",830,"1804435878","Soper, James H.; Fleischmann, G.","6587","Dugal, A.","1973/01/01","","specimen",1956,18.7806195837328,82,1,1
-79.98333,41.93333,"Fraxinus pennsylvanica","United States","Pennsylvania","Erie","West side of LeBoeuf Lake, just SW of Waterford","2002/06/14","GBIF","CM","CM","CM","Botany",4306,"2859215232","Grund, S.P.; Speedy, M.L.","2872","S.P. Grund 2004","","CM filed-as name","specimen",2002,0.693100214691238,82,0,5
-79.897802,42.00419,"Fraxinus pennsylvanica","United States","Pennsylvania","Erie","Lake Pleasant","2006/08/25","GBIF","CM","CM","CM","Botany",4306,"2859473226","Grund, S.P.; Harrison, W.","4310","S.P. Grund","","CM filed-as name","specimen",2006,0.192453063697192,82,1,5
-79.983333,43.483333,"Fraxinus pennsylvanica","Canada","Ontario","Halton","Nassagaweya Tp., Conc. IV, Lot 9 (S 2/3 of E 1/2 of lot), Halton Regional Forest, Currie Tract, 1.5 mi N of Campbellville Nassagaweya Tp., Conc. IV Lot 9, Halton Regional Forest, Currie Tract, southern 2/3 of eastern 1/2 of Lot 9, 1.5 miles N of Campbellville.","1974/09/21","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899296498","Catling, P.M., McIntosh, K.L.","","Draper, W.","2015/01/06","i) leaflet not papillose (30 x)  ii) petioles winged (but long)  iii) very sparse pubescence at some leaf nodes  iv) +/- glabrous leaflets suggests var. subintegerrima per W. Draper 2015/01/06.","specimen",1974,19.0881671051189,82,1,3
-79.79989,44.7557,"Fraxinus pennsylvanica","Canada","Ontario","Simcoe","Tay Tp., Port McNicoll, point W of Double Island Tay Tp., Port McNicoll, point W of Double Island.","1972/09/24","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899347508","Reznicek, A.A.","3233","Reznicek; Bobbette","","","specimen",1972,0.682254226228547,82,0,2
-79.696983,32.972848,"Fraxinus pennsylvanica","United States","South Carolina","Charleston","","2001/07/19","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2001,0.20145327638801,82,1,7
-79.86754,37.491276,"Fraxinus pennsylvanica","United States","Virginia","Botetourt","","2010/07/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","24","","","","plot",2010,0.197099407239324,82,1,1
-79.805523,38.303324,"Fraxinus pennsylvanica","United States","Virginia","Highland","","2004/10/18","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","7","","","","plot",2004,0.196282648736733,82,1,1
-79.51,47.37,"Fraxinus pennsylvanica","Canada","Quebec","","Île du Collège, canton de Duhamel, comté de Témiscamingue.","1979/08/01","GBIF","Gouvernement du Québec","Gouvernement du Québec","Gouvernement du Québec","QUE",3548,"1262004386","Masson, Pierre; Lambert, Danielle","22205","Smith, Jean","1980/02/29","","specimen",1979,672.035040760974,83,0,1
-78.985,42.185,"Fraxinus pennsylvanica","United States","New York","Cattaraugus","Swamp Road","2011/07/26","GBIF","A","A","A","A",4158,"2012883234","M. P. Widrlechner [data not captured]","700","","","","specimen",2011,69.2144179975135,84,0,6
-78.981463305,35.886558357,"Fraxinus pennsylvanica","United States","North Carolina","Durham","Little Creek","2006/08/11","CVS","Carolina Vegetation Survey","Robert Peet","","",72,"","","","","2006/08/11","","plot",2006,0.198684501888088,84,1,9
-78.97646236,36.43371293,"Fraxinus pennsylvanica","United States","North Carolina","Person","Piedmont Community College Hardwood Forest; About 300 m NE of administrative parking lot.","2009/07/14","CVS","Carolina Vegetation Survey","Robert Peet","","",72,"","","","Stephanie Seymour","2009/07/14","","plot",2009,0.198148527404609,84,1,1
-78.97723,33.706729,"Fraxinus pennsylvanica","United States","South Carolina","Horry","","2011/10/18","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","11","","","","plot",2011,0.200770108196225,84,1,12
-78.978559,37.829686,"Fraxinus pennsylvanica","United States","Virginia","Nelson","","2009/07/27","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2009,0.196760178010063,84,1,1
-78.95889,43.056969,"Fraxinus pennsylvanica","United States","New York","Erie","","2011/12/15","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2011,0.191336486153174,84,1,5
-78.979241,34.406611,"Fraxinus pennsylvanica","United States","North Carolina","Robeson","","1998/10/15","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","17","","","","plot",1998,0.200109455374207,84,1,13
-78.951357,40.163999,"Fraxinus pennsylvanica","United States","Pennsylvania","Somerset","E side of Quemahoning Reservoir","1946/07/28","GBIF","CM","CM","CM","Botany",4306,"2859186337","Mozingo, H.N.","s.n.","","","CM filed-as name","specimen",1946,0.194377649059935,85,0,5
-78.737512,44.535016,"Fraxinus pennsylvanica","Canada","Ontario","Kawartha Lakes","Fenelon Falls Previous County Designation: Victoria Co.","1911/08/23","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899355420","Scott, W.","","","","","specimen",1911,0.189752902997838,85,1,2
-78.85,45.166667,"Fraxinus pennsylvanica","Canada","Ontario","Haliburton","Sherborne Tp., Near the dam at S end of Raven Lake, 8.5 km S of Dorset Sherborne Tp., Near the dam at S end of Raven Lake, 8.5 km S of Dorset.","1977/09/22","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899326091","Lahaie, D.G.","77.9.24/13","Riley, J.L.","","","specimen",1977,18.9071460965746,85,1,2
-78.95,46.305556,"Fraxinus pennsylvanica","Canada","Ontario","Nipissing","Orig Tp., N side of Mattawa River, W of Bouillon Lake, Location Number: 614 A Orig Tp., Mattawa River, N side, W of Bouillon Lake., Location Number: 614 A","1981/08/13","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899348279","Riley, J.L., Lindsay, K.M.","614 A","Riley, J.L.","","","specimen",1981,18.7836404579435,85,1,1
-78.68743,39.44959,"Fraxinus pennsylvanica","United States","West Virginia","Hampshire","","2000/08/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2000,0.702411572056497,85,1,4
-78.7675166666667,38.2565777777778,"Fraxinus pennsylvanica","United States","Virginia","Rockingham","Madison Run","2001/09/18","VegBank","Shenandoah National Park","Dean Walton","","",93,"","","","Dean Walton","2001/09/18","","plot",2001,0.196329920315455,85,1,3
-78.527044,41.373172,"Fraxinus pennsylvanica","United States","Pennsylvania","Elk","","2004/05/26","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","45","","","","plot",2004,0.193117146277405,85,0,5
-77.913333,40.258056,"Fraxinus pennsylvanica","United States","Pennsylvania","Huntingdon","ca 3.4 mi SW of Shirleysburg, along Aughwick Creek below mouth of Old Womans Run","1997/08/26","GBIF","CM","CM","CM","Botany",4306,"2859472046","Isaac, B.L.; Isaac, J.A.","9925","B.L. Isaac 2001","","CM filed-as name","specimen",1997,19.4280476131819,87,1,5
-77.991836,37.118134,"Fraxinus pennsylvanica","United States","Virginia","Nottoway","","1999/01/27","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",1999,0.197471502762369,87,1,12
-77.7208,38.8014,"Fraxinus pennsylvanica","United States","Virginia","Fauquier","Broad Run below Thorofare Gap, Pond Mountain","1945/05/20","GBIF","US","US","US","Botany",4885,"1322969263","H. A. Allard","11271","","","","specimen",1945,7.04798794680161,87,1,8
-77.972071,36.065721,"Fraxinus pennsylvanica","United States","North Carolina","Nash","","2006/10/23","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2006,0.19850952653039,87,1,19
-77.890558,35.953489,"Fraxinus pennsylvanica","United States","North Carolina","Nash","","2005/11/14","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2005,0.198619197168191,87,1,18
-77.946044,43.292161,"Fraxinus pennsylvanica","United States","New York","Monroe","","2005/05/31","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","12","","","","plot",2005,0.191085675687084,87,1,3
-77.739529,39.038156,"Fraxinus pennsylvanica","United States","Virginia","Loudoun","","1998/03/31","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",1998,0.19553567398029,87,1,8
-77.891808,34.368439,"Fraxinus pennsylvanica","United States","North Carolina","Pender","","2011/02/09","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","20","","","","plot",2011,0.200145712294552,87,1,16
-77.989041,42.089636,"Fraxinus pennsylvanica","United States","New York","Allegany","","2003/09/25","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","7","","","","plot",2003,0.192362829854526,87,0,6
-77.590644,44.232849,"Fraxinus pennsylvanica","Canada","Ontario","Hastings","Sidney Tp., 2 mi N of Frankford, edge of Trent River Sidney Tp., 2 mi. N of Frankford, Edge of Trent River.","1952/06/27","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899311898","Gillett, J.M., Calder, J.A.","6340","Draper, W.","2016/02/03","","specimen",1952,0.190078007878201,88,1,2
-77.313343,45.573481,"Fraxinus pennsylvanica","Canada","Ontario","Renfrew","Golden Lake","1944/07/26","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899328943","Lloyd, H.","","Breitung, A.J.","","","specimen",1944,0.18863095868868,89,1,2
-76.874036,44.598882,"Fraxinus pennsylvanica","Canada","Ontario","Frontenac","Mellon Lake Provincial Conservation Reserve/Puzzle Lake Provincial Park, Fifth Depot Lake Fifth Depot Lake Mellon Lake Provincial Conservation Reserve/Puzzle Lake Provincial Park","2011/09/13","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899333798","McMurtry, M.J., Brinker, S.R.; Oldham, M.J.; Bonta, C.; (pilot Doug Holtby)","MJM2011-123","McMurtry, M.J.","","","specimen",2011,0.189684105194319,90,1,2
-76.912534,36.272973,"Fraxinus pennsylvanica","United States","North Carolina","Hertford","","2011/07/26","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","8","","","","plot",2011,0.198306479555931,90,1,24
-76.928,42.132,"Fraxinus pennsylvanica","United States","New York","Chemung","Winters Road S of Main Street. Floodplain of Cuthrie Run","2011/07/25","GBIF","A","A","A","A",4158,"2012883703","M. P. Widrlechner","691","","","","specimen",2011,69.2345880686794,90,0,7
-76.88334,43.936984,"Fraxinus pennsylvanica","Canada","Ontario","Prince Edward","2 km W of the tip of Long Point see map insert","1963/08/04","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899283852","Brassard, Hainault","3034","Jafri; Hainault","","","specimen",1963,0.190395686563086,90,0,3
-76.872765,35.046345,"Fraxinus pennsylvanica","United States","North Carolina","Pamlico","","1999/07/26","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","11","","","","plot",1999,0.199498043276954,90,1,18
-76.9722,38.9925,"Fraxinus pennsylvanica","United States","Maryland","Prince George's","Eastern Branch, Riggs Mill","1914/07/06","GBIF","US","US","US","Botany",4885,"1317741974","I. F. Tidestrom","7139","","","","specimen",1914,7.04097354504431,90,1,14
-76.7869,39.1495,"Fraxinus pennsylvanica","United States","Maryland","Howard","Town of Jessup, along Dorsey Run Road, at the railroad tracks","2010/06/26","GBIF","US","US","US","Botany",4885,"1319982178","W. D. Longbottom","13699","","","","specimen",2010,7.03519785901795,90,1,14
-76.903601,40.964528,"Fraxinus pennsylvanica","United States","Pennsylvania","Union","1 mi W of Lewisburg","1955/07/27","GBIF","CM","CM","CM","Botany",4306,"2859438286","Manning, W.E.","s.n.","","","CM filed-as name","specimen",1955,0.193544968130818,90,1,7
-76.787895,37.284714,"Fraxinus pennsylvanica","United States","Virginia","James City","","2008/04/10","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","11","","","","plot",2008,0.197305644555491,90,1,16
-76.845599,34.771327,"Fraxinus pennsylvanica","United States","North Carolina","Carteret","","2007/11/06","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2007,0.199761751245966,90,1,18
-76.8278,41.00195,"Fraxinus pennsylvanica","United States","Pennsylvania","Northumberland","","2001/02/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2001,0.696621115130575,90,1,7
-76.62,45.72,"Fraxinus pennsylvanica","Canada","Quebec","","Île-du-Grand-Calumet, comté de Pontiac.","1978/07/22","GBIF","Gouvernement du Québec","Gouvernement du Québec","Gouvernement du Québec","QUE",3548,"1262003886","Masson, Pierre; Lambert, Danielle","21394","Smith, Jean","","","specimen",1978,678.500275231282,91,1,3
-75.62277,39.30777,"Fraxinus pennsylvanica","United States","Delaware","New Castle","Duck Creek, New Castle County Duck Creek, New Castle County: Tidal marsh along Duck Creek, rear Smyrna","1972/08/12","GBIF","UConn","UConn","UConn","CONN",1807,"675232253","D.R. Windler, B. Kuser & R. Stastny","4110","","","","specimen",1972,0.702935311680811,92,1,17
-75.75,46.433333,"Fraxinus pennsylvanica","Canada","","","Ottawa River at Champlain Bridge, Hull.","1947/10/13","GBIF","MEL","MEL","MEL","MEL",4601,"2436943285","Dore, W.G.|Breitung, A.J.","47-1271","Mitchell, H.L.","","","specimen",1947,18.7697414028961,92,0,2
-75.04676,40.014592,"Fraxinus pennsylvanica","United States","Pennsylvania","Philadelphia","Lardners Point Park Levick St, Philadelphia just S of Tacony-Palmyra bridge over Delaware River","2007/07/21","GBIF","CM","CM","CM","Botany",4306,"2859220379","Gleason, W.","F07GLE08-H","","","CM filed-as name","specimen",2007,0.194532230044779,92,1,14
-75.089265,43.146455,"Fraxinus pennsylvanica","United States","New York","Herkimer","","2008/02/05","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","8","","","","plot",2008,0.191241113054536,92,0,4
-75.2785333,41.0027028,"Fraxinus pennsylvanica","United States","Pennsylvania","Monroe","7.4 km WNW of Stroudsburg at Bartonsville, 25 m N of I80 and ca 50 m E of State Route 3023 (Bartonsville Rd); habitat: Small patch of wet woods along creek, surrounded and bisected by highway, road and motel","2011/05/15","NY","NY","NY","NY","Herbarium",251,"01400901","D. E. Atha","10301","D. E. Atha","2012/01/01","","specimen",2011,0.193505078242731,92,1,11
-75.921,45.644,"Fraxinus pennsylvanica","Canada","Quebec","","Wakefield, comtéde Gatineau.","1983/08/02","GBIF","Gouvernement du Québec","Gouvernement du Québec","Gouvernement du Québec","QUE",3548,"1262010758","Masson, Pierre; Beaulieu, Michel","24543","Masson, Pierre","1984/03/12","","specimen",1983,67.8796915150027,92,1,3
-75.469975,44.741058,"Fraxinus pennsylvanica","Canada","Ontario","United Counties of Leeds and Grenville","St. Lawrence River, 3 mi below Prescott St Larence River, 3 miles below Prescott. Previous County Designation: Grenville Co.","1953/09/18","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899304729","Dore, W.G., Gillett, J.M.","14898","","","","specimen",1953,0.189530852927879,92,1,3
-74.95,40.417,"Fraxinus pennsylvanica","United States","New Jersey","Hunterdon","Property of John D. and Beth Mitchell and adjacent areas, Block 18, Lot 24 (Delaware Twp. tax map). Floodplain of Upper Wickecheoke Creek","1987/05/14","NY","NY","NY","NY","Herbarium",251,"01528337","J. D. Mitchell","575","","","","specimen",1987,69.8816007977669,92,1,12
-75.787253,42.899798,"Fraxinus pennsylvanica","United States","New York","Madison","","2008/01/16","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","21","","","","plot",2008,0.191503827469487,92,0,3
-75.908554,36.247213,"Fraxinus pennsylvanica","United States","North Carolina","Currituck","","2000/04/20","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2000,0.198331752363436,92,1,23
-75.553355,38.737324,"Fraxinus pennsylvanica","United States","Delaware","Sussex","","2007/05/03","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2007,0.195842353957975,92,1,15
-74.930663,42.442763,"Fraxinus pennsylvanica","United States","New York","Delaware","","2009/11/04","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2009,0.191989168730073,92,0,7
-74.988812,44.708581,"Fraxinus pennsylvanica","United States","New York","St. Lawrence","","2011/04/25","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","20","","","","plot",2011,0.189565872805673,92,1,4
-73.706317,44.981607,"Fraxinus pennsylvanica","United States","New York","Clinton","","2010/02/04","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",2010,0.18927125300561,93,0,3
-72.09996,44.111673,"Fraxinus pennsylvanica","United States","Vermont","Orange","","2005/03/15","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2005,0.190208198304838,93,0,10
-72.6833,41.7661,"Fraxinus pennsylvanica","United States","Connecticut","Hartford","bank of Housatonic River","1903/08/18","GBIF","YPM","YPM","YPM","CBS",2807,"1038957434","Edgar B. Harger","","","","","specimen",1903,6.9373565317045,93,1,26
-72.60694,42.02527,"Fraxinus pennsylvanica","United States","Connecticut","Hartford","Connecticut River near Massachusetts border Connecticut River near Massachusetts border. Enfield, flood plain.","1983/08/25","GBIF","UConn","UConn","UConn","CONN",1807,"675232225","Leslie J. Mehrhoff","8994","","","","specimen",1983,0.692750910888179,93,1,26
-68.88838,46.75004,"Fraxinus pennsylvanica","United States","Maine","Aroostook","","1995/11/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","10007","","","","plot",1995,0.674468798661713,93,0,4
-73.607889,45.388028,"Fraxinus pennsylvanica","Canada","Quebec","Roussillon","Autoroute 30. Terres adjacentes au territoire autochtone de Kahnawake.","2009/06/16","GBIF","Université de Montréal Biodiversity Centre","Université de Montréal Biodiversity Centre","Université de Montréal Biodiversity Centre","MT",1815,"473416772","Claude, Ginette","09-52","Claude, Ginette","","","specimen",2009,1.88831982768235,93,1,3
-71.775918,48.495156,"Fraxinus pennsylvanica","Canada","Quebec","Lac-Saint-Jean-Est","St-Gedeon lac St-Jean","1955/09/28","GBIF","Acadia University","Acadia University","Acadia University","ACAD",847,"465909867","rolland-germain","","","","","specimen",1955,0.185445865422159,93,1,5
-70.48785,41.7128,"Fraxinus pennsylvanica","United States","Massachusetts","Barnstable","","1963/09/01","GBIF","VT","VT","VT","",4912,"2573060994","","","","","","specimen",1963,0.693936821603747,93,1,23
-73.74194,42.31305,"Fraxinus pennsylvanica","United States","New York","Columbia","Fitting Creek, Columbiaville, Stockport Fitting Creek, Columbiaville, Stockport: Alluvial forest along Husdon River, south of Fitting Creek","1992/09/12","GBIF","UConn","UConn","UConn","CONN",1807,"675232265","Mehrhoff, Leslie John; New York Flora Association; New England Botanical Club","16230","","","","specimen",1992,0.691655632529879,93,1,17
-73.785375,43.48535,"Fraxinus pennsylvanica","United States","New York","Warren","1.4 air km SW of Warrensburg; habitat: Secondary woods around habitation and commercial property","2011/06/18","NY","NY","NY","NY","Herbarium",251,"01527304","D. E. Atha","10704","D. E. Atha","2012/01/01","","specimen",2011,0.190879308164246,93,0,4
-73.59485,41.39115111,"Fraxinus pennsylvanica","United States","New York","Putnam","E of I-684, S of Rte 22, W of Starr Ridge Rd; habitat: Secondary deciduous forest, probably ca 40 yrs old","2009/07/22","NY","NY","NY","NY","Herbarium",251,"01116514","D. E. Atha","7784","D. E. Atha","2009/01/01","","specimen",2009,0.193098282523171,93,1,22
-70.32144,45.78567,"Fraxinus pennsylvanica","United States","Maine","Somerset","","2006/07/28","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","35","","","","plot",2006,0.678243269610825,93,0,26
-69.343611,44.7508329990568,"Fraxinus pennsylvanica","United States","Maine","Somerset","SSE of Pittsfield, N of Sebasticook River along Peltoma Road, Pittsfield Township","2000/07/14","GBIF","CM","CM","CM","Botany",4306,"2859477091","Isaac, B.L.; Isaac, J.A.; Chuey, C.F.","12978","B.L. Isaac 2001","","","specimen",2000,18.9520494487214,93,1,48
-71.46666,41.85,"Fraxinus pennsylvanica","United States","Rhode","Providence","North Providence North Providence: Near Miner's crossing east of North Providence","1909/05/08","GBIF","UConn","UConn","UConn","CONN",1807,"675232267","J. Franklin Collins","","","","","specimen",1909,0.693416545599201,93,1,24
-74.051344,45.507286,"Fraxinus pennsylvanica","Canada","Quebec","Deux-Montagnes","Oka; au coin des rangs Sainte-Sophie et de Montée du village, dans une entrée laissée à l'abandon","2008/09/07","GBIF","Université de Montréal Biodiversity Centre","Université de Montréal Biodiversity Centre","Université de Montréal Biodiversity Centre","MT",1815,"1417510647","Dubois, Karine","50","Dubois, Karine","","","specimen",2008,0.188702672208814,93,1,2
-71.525263,42.006702,"Fraxinus pennsylvanica","United States","Rhode","Providence","","2006/04/10","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",2006,0.19245040993135,93,1,26
-63.83075,44.89503,"Fraxinus pennsylvanica","Canada","Nova Scotia","Hants","Mount Uniacke","1954/07/20","GBIF","Acadia University","Acadia University","Acadia University","ACAD",847,"1807223643","Erskine, JS","54.882","","","","specimen",1954,0.681713033909764,93,1,39
-71.266667,46.891667,"Fraxinus pennsylvanica","Canada","Quebec","","Château-Bigot, Québec.","1944/06/18","GBIF","Gouvernement du Québec","Gouvernement du Québec","Gouvernement du Québec","QUE",3548,"1261989263","Dumais, Rolland","s.n.","Dumais, Rolland","","","specimen",1944,18.7198254191625,93,1,6
-72.249893,48.570831,"Fraxinus pennsylvanica","Canada","Quebec","","Pointe-Bleue rivage du lac Saint-Jean","1960/07/27","GBIF","Acadia University","Acadia University","Acadia University","ACAD",847,"465909880","Cayouette, R","","","","","specimen",1960,0.185362998828577,93,0,5
-69.78,46.95,"Fraxinus pennsylvanica","Canada","Quebec","","Saint-Pamphile (L'Islet).","1967/07/13","GBIF","Gouvernement du Québec","Gouvernement du Québec","Gouvernement du Québec","QUE",3548,"1261989241","Masson, Pierre","15258","Masson, Pierre","","","specimen",1967,673.684777305063,93,0,5
-72.475,46.308333,"Fraxinus pennsylvanica","Canada","Quebec","Becancour","Lac Saint-Paul. Groupement à Fraxinus spp. et à Ulmus americana.","1976/05/24","GBIF","CMN","CMN","CMN","CAN",830,"1804570227","Houle, Gilles","76-199","","","","specimen",1976,18.783338387929,93,1,4
